date,open,high,low,close,volume
1997/08/25,6686.22,6696.01,6623.38,6674.41,6331975
1997/08/26,6667.65,6687.91,6558.68,6601.01,11476194
1997/08/27,6569.05,6655.92,6559.04,6579.03,16756039
1997/08/28,6613.01,6630.42,6505.42,6556.72,11364189
1997/08/29,6519.63,6544.55,6500.17,6532.33,10104330
1997/09/01,6539.96,6599.29,6532.11,6599.01,8437014
1997/09/02,6643.38,6702.49,6619.52,6702.37,12448293
1997/09/03,6792.47,6794.94,6671.36,6692.26,20622696
1997/09/04,6683.82,6709.39,6640.99,6694.39,12966047
1997/09/05,6704.47,6805.99,6696.63,6759.46,28533268
1997/09/08,6774.31,6799.14,6730.16,6796.11,13795879
1997/09/09,6798.49,6810.98,6775.26,6797.31,2568771
1997/09/10,6812.12,6827.48,6715.01,6745.67,13527852
1997/09/11,6690.04,6714.63,6665.56,6694.95,9825083
1997/09/12,6706.78,6767.76,6657.89,6671.52,16300046
1997/09/15,6732.58,6781.36,6709.99,6778.57,16173760
1997/09/16,6757.05,6881.73,6745.67,6879.86,23434708
1997/09/17,6924.53,6960.07,6874.58,6884.31,27605048
1997/09/18,6905.01,6986.19,6887.73,6965.54,22750356
1997/09/19,6972.46,7001.32,6932.11,6975.62,33271932
1997/09/22,7010.05,7122.71,7009.68,7116.95,41610344
1997/09/23,7117.72,7142.11,7063.56,7102.87,24949620
1997/09/24,7093.61,7201.92,7093.61,7198.68,22376268
1997/09/25,7148.28,7207.14,7115.35,7125.44,21430696
1997/09/26,7088.98,7208.79,7072.87,7205.91,20832596
1997/09/29,7205.04,7250.53,7182.23,7219.48,16052653
1997/09/30,7255.15,7307.43,7235.56,7269.72,19947724
1997/10/01,7247.01,7335.1,7247.1,7331.89,21003524
1997/10/02,7311.44,7332.26,7234.66,7250.82,17174428
1997/10/03,7229.99,7306.02,7217.63,7239.09,15487667
1997/10/06,7212.19,7213.72,7079.52,7089.66,20316216
1997/10/07,7097.12,7129.32,6995.05,7120.92,20551312
1997/10/08,7167.05,7169.38,6958.47,6986.38,24523244
1997/10/09,6945.35,6952.89,6675.73,6772.05,27448788
1997/10/10,6780.32,6843.62,6685.9,6826.18,23922832
1997/10/13,6901.08,6907.23,6831.52,6863.14,18450600
1997/10/14,6897.81,6897.91,6814.04,6830.63,20838262
1997/10/15,6793.78,6807.69,6696.98,6754.86,16370448
1997/10/16,6772.14,6799.54,6690.76,6766.06,17763408
1997/10/17,6691.86,6716.63,6648.22,6664.02,20946952
1997/10/20,6595.38,6687.08,6563.4,6678.79,19765688
1997/10/21,6770.62,6858.63,6743.19,6854.02,61672308
1997/10/22,6911.57,6938.41,6808.06,6826.69,41798404
1997/10/23,6691.74,6752.73,6551.97,6657.01,42153300
1997/10/24,6732.12,6736.16,6567.23,6604.75,24404468
1997/10/27,6497.66,6505.47,6288.74,6313.86,35382576
1997/10/28,5403.72,6057.46,5403.45,6049.88,66663752
1997/10/29,6348.75,6394.96,6171.75,6392.04,49161260
1997/10/30,6293.88,6474.69,6187.34,6463.37,49174552
1997/10/31,6455.04,6521.45,6336.49,6380.39,34277272
1997/11/03,6477.42,6495.94,6419.92,6445.32,18335928
1997/11/04,6453.21,6504.94,6426.3,6450.99,24060028
1997/11/05,6468.03,6524.63,6468.3,6515.01,15928177
1997/11/06,6487.02,6508.08,6447.46,6481.26,13677764
1997/11/07,6369.32,6372.04,6218.81,6317.52,27313632
1997/11/10,6329.09,6329.4,6253.76,6277.97,17953356
1997/11/11,6236.14,6238.12,6154.86,6221.04,25170652
1997/11/12,6164.05,6172.91,6083.77,6151.14,17106362
1997/11/13,6139.53,6248.73,6133.67,6239.27,22878172
1997/11/14,6291.32,6355.72,6285.29,6299.31,24079788
1997/11/17,6444.73,6515.91,6415.1,6512.05,21625758
1997/11/18,6509.51,6573.69,6492.87,6537.08,21764370
1997/11/19,6455.06,6562.55,6450.66,6557.77,17846046
1997/11/20,6630.21,6777.25,6621.55,6766.41,33213702
1997/11/21,6820.07,6832.89,6767.23,6825.07,55114724
1997/11/24,6700.08,6759.57,6657.68,6670.25,18462556
1997/11/25,6674.19,6767.82,6672.07,6741.27,18654336
1997/11/26,6829.86,6885.41,6814.09,6856.35,30753632
1997/11/27,6909.04,6939.72,6843.47,6919.06,18652196
1997/11/28,6884.23,6953.5,6861.23,6932.01,25692270
1997/12/01,6998.41,7141,6990.01,7135.97,30238220
1997/12/02,7123.11,7161.68,7088.39,7136.55,24486254
1997/12/03,7102.73,7137.96,7066.49,7092.49,19209032
1997/12/04,7123.99,7217.2,7123.02,7188.02,23283804
1997/12/05,7157.28,7215.68,7087.47,7197.02,23778008
1997/12/08,7157.28,7215.68,7087.47,7197.02,23778008
1997/12/09,7175.66,7274.48,7171.83,7261,26522424
1997/12/10,7204.86,7244.12,7128.22,7158.05,27854866
1997/12/11,7029.85,7044.66,6967.47,7003.02,19854702
1997/12/12,7025.22,7102.28,7009.89,7059.69,22431546
1997/12/15,7091.01,7157.11,7089.61,7123.06,17229706
1997/12/16,7198.34,7259.92,7192.48,7250.92,27264912
1997/12/17,7289.41,7297.89,7221.16,7243.44,24213120
1997/12/18,7231.39,7263.63,7205.51,7224.25,24797784
1997/12/19,7098.18,7100.73,7019.84,7045.71,42265112
1997/12/22,6974.92,7100.52,6974.02,7062.58,23256300
1997/12/23,7095.45,7115.34,7035.37,7070.15,34816544
1997/12/24,7095.45,7115.34,7035.37,7070.15,34816544
1997/12/25,7095.45,7115.34,7035.37,7070.15,34816544
1997/12/26,7030.06,7052.28,7026.02,7049.75,39813292
1997/12/29,7078.37,7281.74,7078.37,7277.42,31303496
1997/12/30,7303.53,7362.05,7287.43,7335.06,26969184
1997/12/31,7364.04,7374.58,7255.17,7255.04,40929524
1998/01/01,7364.04,7374.58,7255.17,7255.04,40929524
1998/01/02,7320.74,7451.37,7318.92,7451.37,18166268
1998/01/05,7453.08,7604.95,7450.31,7591.08,33680196
1998/01/06,7453.08,7604.95,7450.31,7591.08,33680196
1998/01/07,7492.07,7621.27,7491.91,7549,30388880
1998/01/08,7582.09,7619.9,7449.93,7482.24,24990694
1998/01/09,7425.73,7480.54,7405.85,7455.26,28907284
1998/01/12,7274.64,7392.54,7235.24,7390.54,25387540
1998/01/13,7496.39,7517.98,7453.59,7492.21,28595396
1998/01/14,7575.22,7598.75,7526.44,7550.63,24569570
1998/01/15,7545.61,7581.15,7512.38,7578.27,17910096
1998/01/16,7629.07,7736.72,7627.53,7723.09,61177944
1998/01/19,7759.23,7800.79,7712.45,7732.42,23538224
1998/01/20,7705.99,7844.08,7680.85,7807.14,39115200
1998/01/21,7830.34,7840.49,7740.78,7812.14,32546210
1998/01/22,7698.63,7840.67,7698.63,7839.28,28111184
1998/01/23,7819.85,7895.42,7734.84,7749.06,25639504
1998/01/26,7759.23,7855.68,7751.57,7854,22044028
1998/01/27,7880.17,7930.12,7852.43,7924.06,29738732
1998/01/28,7968.73,8000.45,7933.33,7953.63,33202550
1998/01/29,7949.08,7979.96,7903.74,7940.37,27385888
1998/01/30,7926.87,7965.14,7900.28,7958.99,26702462
1998/02/02,8038.78,8105.92,8030.22,8096.72,31938880
1998/02/03,8067.57,8108.51,8035.46,8104.15,28156852
1998/02/04,8072.45,8170.11,8055.14,8166.46,33522396
1998/02/05,8205.95,8243.69,8090.28,8109.86,37085376
1998/02/06,8125.47,8186.77,8073.16,8182.49,26957936
1998/02/09,8196.07,8220.51,8024.31,8048.51,25679742
1998/02/10,8022.24,8103.83,8003.46,8084.85,26084348
1998/02/11,8150.72,8171.22,8099.53,8155.69,29329240
1998/02/12,8180.95,8183.92,8037.95,8062.06,22245860
1998/02/13,8082.81,8133.37,8032.96,8113.35,28685512
1998/02/16,8095.24,8149.84,8070.96,8144.82,21590656
1998/02/17,8163.83,8287.19,8163.42,8283.72,34073460
1998/02/18,8256.23,8342.61,8256.23,8324.66,28122820
1998/02/19,8327.43,8406.05,8326.86,8358.01,24423936
1998/02/20,8370.12,8588.88,8366.26,8516.78,48299208
1998/02/23,8572.69,8593.38,8497.78,8511.25,33698496
1998/02/24,8499.54,8645.96,8450.14,8641.39,34487224
1998/02/25,8682.22,8825.61,8678.18,8818.53,36227132
1998/02/26,8870.52,8875.77,8767.13,8783.22,30943822
1998/02/27,8834.01,8903.56,8823.1,8900.09,32676548
1998/03/02,8930.44,9156.29,8923.31,9112.57,35115964
1998/03/03,9145.95,9148.22,9034.2,9132.11,31298356
1998/03/04,9139.29,9217.8,8887.31,8929.93,37345348
1998/03/05,8788.25,8958.49,8779.33,8958.29,25936416
1998/03/06,8984.39,9227.96,8978.17,9227.33,30455624
1998/03/09,9224.72,9344.7,9157.54,9269.53,34089920
1998/03/10,9238.53,9295.29,9212.14,9261.77,31351100
1998/03/11,9275.09,9288.48,9168.36,9262.12,36661392
1998/03/12,9254.06,9449.95,9246.11,9347.95,46029672
1998/03/13,9459.34,9502.24,9411.3,9450.52,35940960
1998/03/16,9439.47,9529.47,9400.53,9448.85,28253220
1998/03/17,9535.51,9568.14,9505.45,9521.29,24199220
1998/03/18,9534.36,9534.36,9426.08,9503.06,34817012
1998/03/19,9534.36,9534.36,9426.08,9503.06,0
1998/03/20,9595.46,9845.39,9591.71,9797.16,46228124
1998/03/23,9854.08,9941.27,9804.99,9940.66,36139028
1998/03/24,9906.05,10105.17,9898.85,10093.92,41556708
1998/03/25,10183.99,10407.82,10161.79,10303.06,43993500
1998/03/26,10245.73,10321.26,10110.81,10171.04,25636764
1998/03/27,10229.76,10335.77,10210.56,10242.97,30313872
1998/03/30,10224.09,10305.27,10080.2,10225.77,23766686
1998/03/31,10265.05,10301.4,10143.95,10209.16,26950358
1998/04/01,10233.3,10357.82,10141.16,10352.36,34151680
1998/04/02,10350.43,10422.28,10288.65,10414.93,28726620
1998/04/03,10494.44,10624.89,10476.89,10572.37,42193488
1998/04/06,10551.59,10875.48,10551.59,10814.16,42738996
1998/04/07,10853.26,10949.82,10631.96,10690.09,29242800
1998/04/08,10631.35,10634.69,10455.9,10534.75,23268824
1998/04/09,10631.35,10634.69,10455.9,10534.75,23268824
1998/04/10,10631.35,10634.69,10455.9,10534.75,23268824
1998/04/13,10631.35,10634.69,10455.9,10534.75,23268824
1998/04/14,10625.18,10782.08,10429.43,10509.61,32759076
1998/04/15,10556.74,10563.3,10307.67,10339.6,26665360
1998/04/16,10320.81,10353.25,10200.6,10323.69,24561102
1998/04/17,10342.42,10415.73,10211.83,10410.24,30514692
1998/04/20,10551.11,10592.68,10463.64,10482.73,28529208
1998/04/21,10435.08,10464.29,10381.6,10429.49,24311138
1998/04/22,10459.76,10489.66,10270.92,10291.83,24888174
1998/04/23,10250.49,10289.29,9888.27,9966.67,30585888
1998/04/24,9902.05,9959.37,9716.31,9888.03,30252768
1998/04/27,9859.16,9861.85,9503.35,9549.68,24842428
1998/04/28,9619.98,9918.79,9619.98,9904.09,33531270
1998/04/29,9909.86,9911.51,9629.28,9678.02,29134622
1998/04/30,9717.72,10090.63,9682.73,10025.68,30359778
1998/05/01,9717.72,10090.63,9682.73,10025.68,30359778
1998/05/04,10215.92,10267.85,10163.25,10259.83,21255544
1998/05/05,10173.32,10233.88,9973.5,10001.55,20278840
1998/05/06,9906.29,10061.89,9822.93,9963.06,23053364
1998/05/07,9898.07,9912.21,9716.82,9741.17,28732912
1998/05/08,9811.46,9901.08,9590.84,9762.43,20376216
1998/05/11,9819.56,9994.04,9803.56,9993.67,17439104
1998/05/12,9918.51,9922.73,9809.64,9839.03,19646080
1998/05/13,9892.38,9903.99,9720.93,9768.03,22322466
1998/05/14,9736.61,9857.88,9612.89,9854.97,25905854
1998/05/15,9920.96,9938.4,9806.14,9836.96,26870028
1998/05/18,9731.41,9849.98,9655.65,9795.27,22398848
1998/05/19,9826.95,9972.86,9748.7,9959.24,24964700
1998/05/20,10007.3,10157.84,9998.97,10100.42,28568668
1998/05/21,10185.53,10222.6,10066.22,10089.05,19918012
1998/05/22,10043.06,10196.25,10041.68,10153.73,22008908
1998/05/25,10182.18,10401.98,10181.84,10391.6,27369280
1998/05/26,10452.83,10527.73,10325.22,10378.04,29802204
1998/05/27,10157.69,10166.45,9961.68,9993,27100836
1998/05/28,10137.02,10146.77,9878.91,10059.92,26339938
1998/05/29,10101.09,10179.63,9987.25,10005.72,23622832
1998/06/01,10101.09,10179.63,9987.25,10005.72,23622832
1998/06/02,9987.78,10097.77,9914.74,10079.5,20908256
1998/06/03,10107.66,10165.13,10089.04,10116.25,16697467
1998/06/04,10059.16,10168.62,10035.21,10098.86,18866288
1998/06/05,10189.76,10309.29,10166.07,10265.6,20388140
1998/06/08,10353.42,10402.77,10244.85,10280.35,30060888
1998/06/09,10217.22,10315.48,10004.37,10051.57,55868748
1998/06/10,9956.91,10122.06,9953.77,10120.91,31818386
1998/06/11,10086.87,10122.84,9943.38,9953.77,23765744
1998/06/12,9920.52,9943.97,9733.35,9748.19,24535856
1998/06/15,9733.14,9733.14,9465.86,9593.31,30998420
1998/06/16,9564.54,9694.17,9534.33,9684.92,27649444
1998/06/17,9785.43,9905.29,9783.57,9900.85,27119212
1998/06/18,9994.35,9994.41,9731.9,9761.08,28032694
1998/06/19,9794.91,9897.7,9677.06,9765.73,32952578
1998/06/22,9645.08,9762.57,9618.89,9722.42,26278788
1998/06/23,9764.15,9874.39,9669.33,9873.53,19019748
1998/06/24,9847.67,9948.85,9818.61,9901.68,28329792
1998/06/25,9981.94,10148.79,9972.3,10136.14,29558844
1998/06/26,10105.56,10135.17,10059.82,10109.51,21696228
1998/06/29,10136.01,10274.02,10136.01,10242.7,36945320
1998/06/30,10228.52,10231.16,10079.34,10146.4,51009964
1998/07/01,10213.5,10348.4,10180.8,10342.3,37964256
1998/07/02,10412.7,10452.1,10344.7,10394.3,42784564
1998/07/03,10412.6,10542.9,10402.3,10542.9,35920732
1998/07/06,10534.3,10652,10485.3,10642,25883732
1998/07/07,10687.5,10708.5,10614.7,10642.8,34341808
1998/07/08,10639.5,10719.9,10620.1,10719.9,25913848
1998/07/09,10712.4,10821.1,10583.4,10635.3,34252364
1998/07/10,10544.3,10683.9,10530.8,10636.7,17146002
1998/07/13,10610.8,10746,10608.4,10729.1,20519372
1998/07/14,10767.8,10849.3,10745.5,10791.7,32987204
1998/07/15,10861.5,10880.8,10645.6,10704,32734956
1998/07/16,10751.1,10810.5,10690.6,10765.8,27855852
1998/07/17,10823.1,10973.6,10773.2,10952.5,36896936
1998/07/20,10985.5,10989.8,10868.3,10893.2,29056926
1998/07/21,10870.4,10899,10736.7,10758.4,35619200
1998/07/22,10752.2,10752.2,10552.8,10560.8,28333298
1998/07/23,10563.7,10670.2,10543.7,10614.9,23045902
1998/07/24,10536.6,10662.4,10479.7,10559.2,21851222
1998/07/27,10496,10606.9,10356.3,10360.7,20563120
1998/07/28,10509,10519.5,10296,10340.1,23456200
1998/07/29,10288,10468.7,10270.1,10410.3,25677142
1998/07/30,10481.5,10569.7,10424.7,10568.8,32868756
1998/07/31,10632.3,10638.8,10457.5,10493.7,30464996
1998/08/03,10402.34,10437.76,10339.62,10410.99,16350532
1998/08/04,10453.7,10568.9,10403,10495.3,21780790
1998/08/05,10255.75,10347.52,10210.44,10289.25,26505980
1998/08/06,10331.2,10344.2,10044.1,10115.2,27503040
1998/08/07,10161.07,10219.83,10093.58,10218,22730100
1998/08/10,10198.65,10198.65,10036.59,10039.77,22085884
1998/08/11,9930.43,9941.01,9615.3,9708.65,45776780
1998/08/12,9879.99,9934.73,9765.92,9887.25,33019350
1998/08/13,9770.21,9979.21,9701.26,9847.07,35581400
1998/08/14,9959.97,10000.91,9883.31,9919.05,30748774
1998/08/17,9761.95,9962.43,9721.85,9910.07,17147006
1998/08/18,10060.06,10122.42,10017.11,10112.9,28612272
1998/08/19,10203.49,10212.88,10120.18,10205.3,27393106
1998/08/20,10218.27,10229.04,9987.37,9998.02,26512768
1998/08/21,9802.54,9835.26,9231.21,9417.02,63223988
1998/08/24,9455.94,9507.73,9093.9,9262.08,47183424
1998/08/25,9420.59,9528.82,9397.18,9453.03,33766040
1998/08/26,9400.99,9405.92,9018.09,9113.02,49246048
1998/08/27,8901.09,8924.9,8556.02,8580.01,71769152
1998/08/28,8025.98,8743.18,7869.99,8383,75963072
1998/08/31,8617.52,8621.39,8211.85,8264.07,44851976
1998/09/01,8218.01,8954,7807.3,8239.02,57784992
1998/09/02,8202.05,8800.5,8202.5,8548.07,58643164
1998/09/03,8530.03,8711.2,8221.5,8380.04,42490132
1998/09/04,8373,8616.7,8216.8,8337.03,43486652
1998/09/07,8371.01,8656.2,8368.2,8453,41710992
1998/09/08,8437,8734.7,8396.4,8710.01,53528212
1998/09/09,8705,9025.6,8494.4,8504.09,57857584
1998/09/10,8561.06,8638,7740.4,7904,87983128
1998/09/11,7973.03,8116,7461,7708,84875360
1998/09/14,7716.04,8206.2,7695.2,7900,57602036
1998/09/15,7888.09,8145.4,7613.9,7833.01,50529016
1998/09/16,7819.04,8099.3,7788.9,8034.02,45789812
1998/09/17,8021.09,8159.1,7578.1,7671.01,57072388
1998/09/18,7665,7665,7416.7,7628.07,65580316
1998/09/21,7580.06,7631,7091.4,7211.04,45791788
1998/09/22,7236.03,7683.6,7202.2,7517.05,59263540
1998/09/23,7520.05,8017.3,7503.5,8008.02,62747244
1998/09/24,7928.02,8357,7865.5,7884.07,71018704
1998/09/25,7916,7973.6,7493.7,7969.03,55520488
1998/09/28,7861.01,8227,7841,8062.03,46117448
1998/09/29,8027.04,8198.1,7749.2,8066.01,55170164
1998/09/30,8036.01,8092.3,7649,7676.05,51763920
1998/10/01,7530.07,8166.9,7126.1,7133.03,82467744
1998/10/02,7230.01,7412.2,6869.9,7156.09,79067528
1998/10/05,7190,7451.9,7064.2,7145.08,57117528
1998/10/06,7227,7570.8,7192.1,7566.09,57325032
1998/10/07,7513.02,7688.3,7365.7,7405.03,44897592
1998/10/08,7428.03,7496.4,7026.4,7195.02,53057700
1998/10/09,7302.07,7493.3,7270.7,7381.02,47358712
1998/10/12,7302.07,7493.3,7270.7,7381.02,47358712
1998/10/13,7581.05,7754.1,7561.6,7715.09,59542188
1998/10/14,7710.03,7961.1,7621.5,7956.01,48401832
1998/10/15,8020,8096.6,7881.4,8060.03,47226072
1998/10/16,8305.09,8475,8205.7,8455.03,86092520
1998/10/19,8397.05,8518.1,8328.4,8472.06,37295864
1998/10/20,8514.03,8660.4,8420.5,8654.04,60358652
1998/10/21,8606.08,8612.4,8432.2,8493.05,43009836
1998/10/22,8495.06,8620.7,8245.2,8254.02,42073272
1998/10/23,8306.07,8451.5,8263.5,8410.02,41734024
1998/10/26,8490.03,8563.4,8436.6,8467.07,30181584
1998/10/27,8537.02,8774.2,8512.8,8716.08,49917784
1998/10/28,8563.05,8564,8423.5,8534.04,33478714
1998/10/29,8482.08,8693.6,8477.9,8541.01,68822624
1998/10/30,8703.05,8811.7,8663.4,8800,49939940
1998/11/02,8908.06,9055.3,8908.6,9015.05,36980224
1998/11/03,8970.06,9183.6,8909.3,8943.01,56210556
1998/11/04,9068.05,9165.9,9037.2,9131.02,50320920
1998/11/05,9113.03,9148.2,9031.1,9109.01,39013532
1998/11/06,9191.09,9288.1,9191.8,9204.01,47713216
1998/11/09,9258.03,9309.4,9070.9,9094.09,26678628
1998/11/10,9050.05,9066,8874.5,8934.03,30928082
1998/11/11,9020.05,9060.8,8912.1,8940.07,28747644
1998/11/12,8861.01,8992.5,8789.1,8992.05,38541204
1998/11/13,9030.04,9050,8805.2,8842.01,32805284
1998/11/16,8923.07,9057,8923.7,9056.08,28621136
1998/11/17,9031.05,9043.7,8944.7,8984.03,28087888
1998/11/18,9034.05,9069.2,8898.3,8972.04,38968976
1998/11/19,9035.07,9290,9028.3,9240.06,46572436
1998/11/20,9296,9462.2,9296,9431.09,53788760
1998/11/23,9492.07,9572.7,9387.7,9441.09,47377964
1998/11/24,9562.03,9614.8,9411.1,9479.02,47424120
1998/11/25,9261,9515.9,9261,9515,32923162
1998/11/26,9577.05,9767.7,9568.6,9759,40904156
1998/11/27,9718.06,9892.7,9673,9877.03,46230288
1998/11/30,9797.02,9981.2,9614,9645.05,51590900
1998/12/01,9480,9487.9,9236.9,9339.08,50265248
1998/12/02,9481.01,9487.9,9208,9230.05,40443040
1998/12/03,9160.07,9466.7,9002.9,9329.07,61875992
1998/12/04,9220.09,9473.1,9139.1,9382,43947720
1998/12/07,9458.05,9559.2,9409.2,9454.02,29322576
1998/12/08,9458.05,9559.2,9409.2,9454.02,29322576
1998/12/09,9419.09,9611.7,9360.7,9596.04,42900792
1998/12/10,9496.08,9665.1,9459.5,9468.01,44671680
1998/12/11,9273.01,9344,9177.2,9236.02,47169400
1998/12/14,9129.09,9304.2,9128.4,9260.05,42805740
1998/12/15,9298.02,9316.6,9206.3,9271.08,36474460
1998/12/16,9375.09,9397.7,9329.1,9362.02,38611968
1998/12/17,9235.02,9423.9,9226.8,9322.06,43593060
1998/12/18,9327.08,9546.6,9259.9,9351.09,43932436
1998/12/21,9335.08,9644.8,9335.8,9602.07,39842688
1998/12/22,9650.07,9701.4,9597.2,9679.09,38125040
1998/12/23,9682.06,9873.8,9681.2,9866.08,51937808
1998/12/24,9682.06,9873.8,9681.2,9866.08,51937808
1998/12/25,9682.06,9873.8,9681.2,9866.08,51937808
1998/12/28,9859.03,10018.2,9838.7,9953.06,44489736
1998/12/29,9898.09,10036.9,9894,9940.07,39968112
1998/12/30,10028.5,10054.9,9824.8,9836.06,59470844
1998/12/31,10028.5,10054.9,9824.8,9836.06,59470844
1999/01/01,10028.5,10054.9,9824.8,9836.06,59470844
1999/01/04,9964.09,10474.5,9964.6,10447.8,66901280
1999/01/05,10463,10680.6,10351.4,10650.7,68084488
1999/01/06,10463,10680.6,10351.4,10650.7,68084488
1999/01/07,10884,10913.4,10384.2,10443.4,87041664
1999/01/08,10514.1,10591.2,10320.3,10412.3,56680988
1999/01/11,10485.8,10565.9,10248.6,10248.6,42021436
1999/01/12,10213,10374.9,9986.2,10010.5,59689856
1999/01/13,9824.04,9827.2,9062.1,9321.07,109516576
1999/01/14,9381.07,9496,9151.8,9304.02,73336896
1999/01/15,9158.01,9620.1,8909.4,9596.03,97812400
1999/01/18,10045.1,10084.2,9807.3,10071.5,59718004
1999/01/19,10030.2,10135.7,9815.8,9971.07,62307532
1999/01/20,10091.5,10229.6,10000.6,10090.1,55407180
1999/01/21,10028.7,10079.7,9871.1,9920.08,52054444
1999/01/22,9708.05,9714.8,9451.9,9612,57946164
1999/01/25,9464.04,9699.8,9364.2,9665.06,45878916
1999/01/26,9749.09,9804.7,9435.9,9589.06,46331060
1999/01/27,9722,9745.5,9596.5,9609.05,37477076
1999/01/28,9559,9863.5,9497.3,9832.02,35397216
1999/01/29,9961.09,10013.3,9761.2,9878.08,52129944
1999/02/01,9931.06,10140.2,9928.6,9998.02,51225036
1999/02/02,9952.06,9964.1,9819.9,9943.06,37365692
1999/02/03,9872.04,10064.4,9865,9944.02,39862744
1999/02/04,10079.5,10120.1,9831.9,9855.04,35811692
1999/02/05,9775.05,9917.7,9763.1,9809.03,36377716
1999/02/08,9802.04,9812.6,9636.1,9648.08,35780380
1999/02/09,9703.04,9734.4,9474.4,9500,56217240
1999/02/10,9500,9662.8,9363.9,9656.07,43960428
1999/02/11,9651.09,9708.4,9607,9690.05,32040694
1999/02/12,9788.03,9914.9,9644.3,9739.04,60403024
1999/02/15,9686.04,9902.8,9666.8,9901.01,33660020
1999/02/16,9928.03,9987.2,9781.2,9799.03,42477064
1999/02/17,9778.02,9830.9,9681.8,9797.09,34036584
1999/02/18,9815.02,9849.1,9637.1,9758.07,43540992
1999/02/19,9755.08,9860.8,9743,9840.09,32469342
1999/02/22,9912.06,9989.7,9828,9945.02,38917744
1999/02/23,10036.1,10148.7,10018.1,10133.8,56649184
1999/02/24,10105.9,10274.9,10062.6,10224.6,67335760
1999/02/25,10054,10142.5,10035.9,10052.1,42322816
1999/02/26,10002.8,10050.2,9935.2,9997.03,40067240
1999/03/01,9972.06,10015.8,9810.9,9838.09,40691056
1999/03/02,9895.03,9897.1,9738.5,9823,39990664
1999/03/03,9802.09,9905,9682.8,9707.06,41491852
1999/03/04,9722,9856.6,9694.1,9834.03,40150608
1999/03/05,9928.02,10041.9,9874.3,10005,40742480
1999/03/08,10026.1,10031,9851.3,9861.04,29978884
1999/03/09,9925.06,10040,9819.4,9915.03,56757392
1999/03/10,9953.03,9981.1,9873.2,9940.01,37805440
1999/03/11,9939.09,10194.8,9939.9,10191.6,51353000
1999/03/12,10263.5,10276.2,10075.8,10094.7,55727780
1999/03/15,10109.9,10166.7,10063.1,10121,30647316
1999/03/16,10166.6,10250.1,10159,10213.9,47949824
1999/03/17,10103.5,10199.3,10075.4,10119.1,32796140
1999/03/18,10046.9,10072.1,9959.2,10039.7,32101650
1999/03/19,10174.4,10188.1,10060,10073.7,37611888
1999/03/22,10030.4,10030.4,9926.3,9955.01,40269552
1999/03/23,9909.07,9909.7,9715.5,9728.04,35958460
1999/03/24,9582.03,9733.8,9579.9,9720.07,35000848
1999/03/25,9715,9869.8,9700.8,9868.03,49447608
1999/03/26,9864.06,9905.7,9614.9,9659.01,37068600
1999/03/29,9679.07,9756.7,9642.2,9748.01,28719640
1999/03/30,9824.04,9825.8,9656.6,9677,31056272
1999/03/31,9656.05,9780.5,9652.6,9740.07,36587672
1999/04/01,9656.05,9780.5,9652.6,9740.07,36587672
1999/04/02,9656.05,9780.5,9652.6,9740.07,36587672
1999/04/05,9656.05,9780.5,9652.6,9740.07,36587672
1999/04/06,9838.03,10015.8,9826.9,10011.3,52065296
1999/04/07,9977.08,10062.1,9939.9,10027.7,36917560
1999/04/08,10050.3,10123.2,9991.8,10100.6,43457600
1999/04/09,10193.9,10239.1,10010.8,10101.9,64064992
1999/04/12,10062.7,10096.9,9965.2,10039.2,40043996
